,bbox_x1,bbox_y1,bbox_x2,bbox_y2,file_name,gray_scale,label,train/val
600,28,55,974,675,00601.jpg,False,62,train
601,29,24,591,388,00602.jpg,False,19,val
602,4,16,213,118,00603.jpg,False,15,train
603,59,155,734,459,00604.jpg,False,76,train
604,117,376,1610,1048,00605.jpg,False,159,val
605,99,72,894,675,00606.jpg,False,97,train
606,73,195,570,449,00607.jpg,False,58,val
607,254,283,922,469,00608.jpg,False,149,train
608,19,33,223,128,00609.jpg,False,122,train
609,395,247,1812,1254,00610.jpg,False,144,train
610,19,83,618,384,00611.jpg,False,79,train
611,33,98,594,391,00612.jpg,False,78,train
612,24,72,589,481,00613.jpg,False,168,val
613,1,18,1022,692,00614.jpg,False,114,val
614,76,135,965,665,00615.jpg,False,74,val
615,61,66,737,430,00616.jpg,False,97,train
616,39,83,617,477,00617.jpg,False,123,train
617,42,216,998,619,00618.jpg,False,88,val
618,50,37,308,210,00619.jpg,False,122,train
619,107,110,994,717,00620.jpg,False,57,train
620,10,28,791,520,00621.jpg,False,144,train
621,35,64,549,375,00622.jpg,False,51,train
622,33,142,612,396,00623.jpg,False,35,train
623,52,58,446,231,00624.jpg,False,83,train
624,12,41,652,341,00625.jpg,False,132,val
625,30,44,384,243,00626.jpg,False,53,train
626,143,89,390,238,00627.jpg,False,136,train
627,16,20,291,220,00628.jpg,False,90,val
628,3,10,259,193,00629.jpg,False,130,train
629,133,79,660,551,00630.jpg,False,75,train
630,11,8,270,160,00631.jpg,False,4,train
631,59,224,869,575,00632.jpg,False,23,val
632,84,285,599,699,00633.jpg,False,156,train
633,15,31,286,148,00634.jpg,False,8,train
634,60,91,727,405,00635.jpg,False,8,train
635,37,51,370,268,00636.jpg,False,152,train
636,69,43,868,467,00637.jpg,False,100,train
637,3,41,258,157,00638.jpg,False,12,train
638,44,125,668,483,00639.jpg,False,36,train
639,33,177,583,422,00640.jpg,False,149,train
640,14,113,599,417,00641.jpg,False,181,train
641,37,54,261,175,00642.jpg,False,22,val
642,35,118,573,332,00643.jpg,False,193,train
643,55,138,588,349,00644.jpg,False,108,train
644,20,13,301,113,00645.jpg,False,68,val
645,8,38,266,146,00646.jpg,False,82,train
646,169,428,1393,1001,00647.jpg,False,50,train
647,14,60,223,138,00648.jpg,False,135,train
648,64,153,818,423,00649.jpg,False,139,train
649,64,136,439,329,00650.jpg,False,31,val
650,8,147,782,511,00651.jpg,False,181,val
651,6,21,318,140,00652.jpg,False,141,train
652,15,46,194,109,00653.jpg,False,15,train
653,55,61,799,445,00654.jpg,False,60,train
654,82,185,928,579,00655.jpg,False,174,train
655,43,75,445,252,00656.jpg,False,184,train
656,6,15,271,160,00657.jpg,False,37,train
657,192,235,1260,878,00658.jpg,False,163,val
658,136,308,893,710,00659.jpg,False,126,train
659,173,132,497,296,00660.jpg,False,10,train
660,8,71,421,285,00661.jpg,False,60,val
661,47,57,612,455,00662.jpg,False,124,train
662,49,91,675,322,00663.jpg,False,83,train
663,31,66,619,425,00664.jpg,False,28,train
664,12,46,239,154,00665.jpg,False,155,train
665,127,137,673,352,00666.jpg,False,183,val
666,21,44,453,318,00667.jpg,False,134,train
667,14,48,256,164,00668.jpg,False,79,train
668,12,41,246,186,00669.jpg,False,69,train
669,97,49,455,326,00670.jpg,False,1,train
670,24,91,506,270,00671.jpg,False,136,val
671,50,16,226,184,00672.jpg,False,118,train
672,25,1,259,189,00673.jpg,False,85,train
673,5,16,153,102,00674.jpg,False,118,val
674,103,289,1049,584,00675.jpg,False,37,val
675,35,107,620,389,00676.jpg,False,60,train
676,11,34,217,140,00677.jpg,False,99,train
677,105,400,978,692,00678.jpg,False,26,train
678,190,229,681,454,00679.jpg,False,100,train
679,59,52,247,155,00680.jpg,False,135,train
680,5,32,588,340,00681.jpg,False,19,train
681,11,15,297,201,00682.jpg,False,89,train
682,108,1,550,295,00683.jpg,False,184,train
683,68,37,698,446,00684.jpg,False,24,train
684,260,498,1700,1030,00685.jpg,False,136,train
685,30,52,385,190,00686.jpg,False,14,train
686,167,84,854,575,00687.jpg,False,139,train
687,75,6,864,628,00688.jpg,False,139,train
688,59,63,369,293,00689.jpg,False,23,train
689,111,55,346,217,00690.jpg,False,11,train
690,84,189,573,376,00691.jpg,False,1,train
691,48,45,589,320,00692.jpg,False,57,train
692,64,103,934,617,00693.jpg,False,85,train
693,14,43,221,150,00694.jpg,False,61,train
694,87,80,567,458,00695.jpg,False,110,val
695,2,73,567,331,00696.jpg,False,121,train
696,16,55,560,382,00697.jpg,False,3,train
697,29,24,219,151,00698.jpg,False,50,val
698,37,36,609,376,00699.jpg,False,128,val
699,93,101,404,274,00700.jpg,False,4,train
700,22,49,276,181,00701.jpg,False,30,train
701,567,449,1428,988,00702.jpg,False,137,val
702,21,137,472,337,00703.jpg,False,114,val
703,11,29,631,435,00704.jpg,False,136,train
704,17,8,343,248,00705.jpg,False,94,val
705,13,20,626,446,00706.jpg,False,144,val
706,26,32,677,418,00707.jpg,False,0,train
707,102,298,903,609,00708.jpg,False,163,train
708,129,256,729,498,00709.jpg,False,35,train
709,13,34,272,147,00710.jpg,False,45,val
710,29,19,623,405,00711.jpg,False,168,train
711,457,414,1308,951,00712.jpg,False,148,train
712,58,82,966,720,00713.jpg,False,85,val
713,75,121,603,370,00714.jpg,False,59,train
714,47,89,690,441,00715.jpg,False,113,train
715,8,91,257,189,00716.jpg,False,37,train
716,21,31,609,359,00717.jpg,False,105,train
717,296,222,1121,607,00718.jpg,False,144,train
718,118,93,380,317,00719.jpg,False,183,train
719,10,62,152,117,00720.jpg,False,79,train
720,74,231,418,360,00721.jpg,False,116,val
721,62,102,565,405,00722.jpg,False,73,train
722,25,241,751,524,00723.jpg,False,18,train
723,100,27,238,125,00724.jpg,False,50,train
724,206,55,808,570,00725.jpg,False,62,train
725,7,85,246,182,00726.jpg,False,164,train
726,1,31,208,92,00727.jpg,False,150,train
727,38,66,266,181,00728.jpg,False,72,train
728,64,160,420,347,00729.jpg,False,128,train
729,30,56,619,395,00730.jpg,False,158,train
730,30,37,608,331,00731.jpg,False,102,train
731,40,349,571,613,00732.jpg,False,40,train
732,289,136,555,306,00733.jpg,False,23,train
733,16,157,778,520,00734.jpg,False,164,train
734,10,60,894,506,00735.jpg,False,129,train
735,18,4,428,251,00736.jpg,False,178,train
736,39,12,216,187,00737.jpg,False,87,train
737,42,153,602,389,00738.jpg,False,54,train
738,29,86,601,373,00739.jpg,False,57,train
739,37,77,582,342,00740.jpg,False,2,train
740,41,81,629,410,00741.jpg,False,110,train
741,5,25,271,177,00742.jpg,False,4,train
742,45,115,627,455,00743.jpg,False,86,train
743,51,52,541,364,00744.jpg,False,136,train
744,32,72,591,386,00745.jpg,False,60,train
745,10,18,242,181,00746.jpg,False,40,train
746,213,307,763,557,00747.jpg,False,166,train
747,54,39,392,188,00748.jpg,False,68,train
748,15,36,271,154,00749.jpg,False,43,train
749,17,70,370,257,00750.jpg,False,23,train
750,66,247,978,527,00751.jpg,False,54,train
751,305,270,1439,959,00752.jpg,False,167,train
752,68,128,549,419,00753.jpg,False,105,train
753,60,2,578,440,00754.jpg,False,94,train
754,30,32,593,296,00755.jpg,False,11,train
755,21,47,580,344,00756.jpg,False,152,train
756,85,118,379,290,00757.jpg,False,123,val
757,30,154,771,502,00758.jpg,False,48,train
758,25,99,602,388,00759.jpg,False,46,train
759,100,5,1179,862,00760.jpg,False,169,train
760,57,131,570,397,00761.jpg,False,86,train
761,6,106,611,372,00762.jpg,False,171,train
762,66,176,588,362,00763.jpg,False,173,train
763,8,106,391,262,00764.jpg,False,164,train
764,6,24,297,153,00765.jpg,False,20,train
765,18,92,532,297,00766.jpg,False,173,train
766,106,73,805,546,00767.jpg,False,21,train
767,9,33,246,161,00768.jpg,False,81,train
768,61,222,959,569,00769.jpg,False,60,train
769,21,45,772,547,00770.jpg,False,23,train
770,22,59,626,412,00771.jpg,False,167,train
771,30,31,611,453,00772.jpg,False,19,train
772,33,50,197,150,00773.jpg,False,0,train
773,45,199,615,432,00774.jpg,False,90,val
774,82,99,565,351,00775.jpg,False,137,train
775,15,45,639,420,00776.jpg,False,118,val
776,18,40,491,283,00777.jpg,False,119,val
777,60,17,455,322,00778.jpg,False,179,train
778,17,121,555,384,00779.jpg,False,67,train
779,36,63,478,234,00780.jpg,False,17,train
780,38,6,595,476,00781.jpg,False,87,train
781,68,95,593,319,00782.jpg,False,100,train
782,156,255,955,619,00783.jpg,False,78,val
783,42,163,725,382,00784.jpg,False,102,train
784,19,96,469,266,00785.jpg,False,21,val
785,13,32,774,529,00786.jpg,False,190,val
786,114,128,800,432,00787.jpg,False,140,train
787,30,105,294,233,00788.jpg,False,114,train
788,23,25,245,150,00789.jpg,False,161,train
789,124,406,1546,1120,00790.jpg,False,130,train
790,9,61,334,199,00791.jpg,False,134,train
791,155,59,532,361,00792.jpg,False,34,train
792,7,50,394,261,00793.jpg,False,23,train
793,23,102,408,265,00794.jpg,False,138,train
794,9,30,251,169,00795.jpg,False,50,train
795,38,213,564,436,00796.jpg,False,183,train
796,135,62,922,611,00797.jpg,False,190,train
797,10,1,576,261,00798.jpg,False,26,train
798,11,96,625,387,00799.jpg,False,171,val
799,3,73,211,148,00800.jpg,False,106,train
800,57,158,351,296,00801.jpg,False,102,train
801,45,140,357,247,00802.jpg,False,162,val
802,36,36,549,457,00803.jpg,False,23,val
803,78,31,570,419,00804.jpg,False,165,train
804,15,32,296,149,00805.jpg,False,189,train
805,79,171,713,385,00806.jpg,False,91,train
806,13,87,630,401,00807.jpg,False,120,train
807,9,46,141,94,00808.jpg,False,118,train
808,58,13,579,414,00809.jpg,False,159,val
809,66,18,237,185,00810.jpg,False,110,train
810,49,114,577,367,00811.jpg,False,116,train
811,1,63,480,315,00812.jpg,False,67,train
812,32,93,941,696,00813.jpg,False,138,train
813,17,35,234,167,00814.jpg,False,81,train
814,34,74,473,273,00815.jpg,False,136,train
815,12,34,139,78,00816.jpg,False,56,train
816,28,96,477,317,00817.jpg,False,142,train
817,57,220,673,468,00818.jpg,False,159,train
818,8,17,388,287,00819.jpg,False,134,train
819,30,116,963,523,00820.jpg,False,62,train
820,37,153,411,299,00821.jpg,False,77,train
821,391,169,859,401,00822.jpg,False,151,train
822,15,24,144,72,00823.jpg,False,61,val
823,174,243,846,546,00824.jpg,False,113,train
824,3,57,455,287,00825.jpg,False,22,val
825,120,90,610,359,00826.jpg,False,109,train
826,165,123,645,366,00827.jpg,False,131,val
827,4,91,600,308,00828.jpg,False,162,train
828,191,332,1027,663,00829.jpg,False,62,train
829,159,131,533,356,00830.jpg,False,51,train
830,51,55,618,377,00831.jpg,False,60,train
831,14,5,246,188,00832.jpg,False,112,train
832,102,85,463,360,00833.jpg,False,134,train
833,26,113,612,372,00834.jpg,False,119,train
834,80,158,453,345,00835.jpg,False,23,train
835,27,125,425,311,00836.jpg,False,176,train
836,44,112,633,374,00837.jpg,False,77,train
837,20,224,988,644,00838.jpg,False,192,train
838,35,19,614,435,00839.jpg,False,145,val
839,105,104,626,312,00840.jpg,False,57,train
840,41,67,432,286,00841.jpg,False,150,train
841,42,147,753,414,00842.jpg,False,113,train
842,17,31,342,242,00843.jpg,False,158,train
843,30,15,639,419,00844.jpg,False,170,train
844,52,16,246,168,00845.jpg,False,187,train
845,39,119,558,434,00846.jpg,False,85,train
846,56,23,415,334,00847.jpg,False,158,train
847,21,96,755,412,00848.jpg,False,159,train
848,1,125,549,372,00849.jpg,False,59,train
849,47,179,1227,812,00850.jpg,False,133,train
850,9,85,335,209,00851.jpg,False,194,train
851,30,308,1511,975,00852.jpg,False,194,val
852,35,258,1218,908,00853.jpg,False,152,train
853,45,41,420,280,00854.jpg,False,70,train
854,29,66,614,433,00855.jpg,False,136,train
855,51,105,341,189,00856.jpg,False,40,val
856,57,87,569,437,00857.jpg,False,117,train
857,139,416,1954,1149,00858.jpg,False,1,train
858,11,32,575,357,00859.jpg,False,29,train
859,273,145,658,366,00860.jpg,False,103,val
860,83,103,500,371,00861.jpg,False,101,train
861,36,47,964,444,00862.jpg,False,118,train
862,26,98,623,431,00863.jpg,False,76,train
863,25,128,959,450,00864.jpg,False,102,train
864,11,74,392,255,00865.jpg,False,16,val
865,11,79,627,480,00866.jpg,False,51,val
866,20,135,557,367,00867.jpg,False,86,train
867,17,38,231,152,00868.jpg,False,87,train
868,35,75,592,334,00869.jpg,False,186,val
869,38,74,326,205,00870.jpg,False,27,train
870,373,350,780,631,00871.jpg,False,44,train
871,69,109,461,284,00872.jpg,False,54,val
872,517,291,765,462,00873.jpg,False,162,train
873,49,142,426,307,00874.jpg,False,69,val
874,34,79,749,461,00875.jpg,False,95,val
875,51,121,588,387,00876.jpg,False,74,train
876,61,33,241,195,00877.jpg,False,77,val
877,101,162,882,650,00878.jpg,False,5,train
878,16,196,670,405,00879.jpg,False,90,train
879,16,99,439,254,00880.jpg,False,7,train
880,18,63,885,663,00881.jpg,False,190,train
881,140,122,1059,496,00882.jpg,False,181,val
882,14,29,643,408,00883.jpg,False,130,train
883,14,72,245,173,00884.jpg,False,90,train
884,51,31,565,352,00885.jpg,False,192,train
885,111,68,393,309,00886.jpg,False,46,train
886,6,9,124,89,00887.jpg,False,0,train
887,7,51,253,156,00888.jpg,False,13,val
888,34,400,1555,1153,00889.jpg,False,162,train
889,26,15,698,386,00890.jpg,False,168,train
890,93,106,1160,799,00891.jpg,False,184,train
891,32,48,1534,791,00892.jpg,False,188,val
892,28,134,410,316,00893.jpg,False,106,train
893,11,31,578,268,00894.jpg,False,125,val
894,24,108,709,375,00895.jpg,False,132,train
895,61,55,258,161,00896.jpg,False,43,train
896,30,34,513,274,00897.jpg,False,43,train
897,89,68,483,310,00898.jpg,False,5,train
898,60,93,657,353,00899.jpg,False,19,val
899,64,75,256,158,00900.jpg,False,174,train
900,160,59,759,346,00901.jpg,False,143,train
901,6,40,256,170,00902.jpg,False,188,train
902,316,393,1755,1074,00903.jpg,False,98,train
903,15,96,504,279,00904.jpg,False,170,train
904,26,81,615,365,00905.jpg,False,72,train
905,68,52,435,331,00906.jpg,False,187,train
906,21,73,464,294,00907.jpg,False,121,train
907,18,71,632,390,00908.jpg,False,52,train
908,50,63,541,346,00909.jpg,False,61,train
909,33,2,593,456,00910.jpg,False,39,train
910,20,76,898,612,00911.jpg,False,137,val
911,82,33,542,234,00912.jpg,False,6,train
912,9,51,635,414,00913.jpg,False,151,train
913,40,283,1546,964,00914.jpg,False,148,train
914,206,222,746,467,00915.jpg,False,94,train
915,15,70,622,378,00916.jpg,False,147,train
916,11,51,442,198,00917.jpg,False,91,train
917,37,180,615,445,00918.jpg,False,19,train
918,127,155,525,383,00919.jpg,False,131,train
919,56,23,776,372,00920.jpg,False,3,train
920,88,367,1189,730,00921.jpg,False,184,val
921,10,29,444,203,00922.jpg,False,54,val
922,13,23,150,82,00923.jpg,False,50,train
923,14,63,287,181,00924.jpg,False,66,train
924,3,135,1199,771,00925.jpg,False,72,val
925,8,37,237,142,00926.jpg,False,41,train
926,25,68,618,365,00927.jpg,False,173,train
927,75,130,702,396,00928.jpg,False,56,train
928,22,29,498,204,00929.jpg,False,65,val
929,31,89,296,187,00930.jpg,False,32,train
930,86,194,570,426,00931.jpg,False,190,train
931,37,57,392,294,00932.jpg,False,58,train
932,48,36,576,469,00933.jpg,False,180,train
933,90,31,922,699,00934.jpg,False,22,val
934,3,77,615,463,00935.jpg,False,145,train
935,8,13,644,255,00936.jpg,False,14,train
936,18,56,223,142,00937.jpg,False,140,train
937,69,59,736,415,00938.jpg,False,42,train
938,11,95,619,301,00939.jpg,False,170,train
939,109,113,360,233,00940.jpg,False,20,train
940,57,139,537,364,00941.jpg,False,125,train
941,226,220,926,543,00942.jpg,False,61,train
942,249,129,699,394,00943.jpg,False,49,val
943,248,169,737,454,00944.jpg,False,45,train
944,31,55,216,132,00945.jpg,False,107,train
945,48,24,441,202,00946.jpg,False,0,train
946,12,105,417,257,00947.jpg,False,106,train
947,7,69,250,176,00948.jpg,False,79,train
948,48,10,197,112,00949.jpg,False,115,train
949,193,196,1372,1075,00950.jpg,False,190,train
950,115,34,733,555,00951.jpg,False,94,train
951,10,26,274,162,00952.jpg,False,194,train
952,151,97,842,537,00953.jpg,False,171,train
953,22,12,685,330,00954.jpg,False,194,train
954,37,109,692,363,00955.jpg,False,80,train
955,8,17,590,298,00956.jpg,False,19,val
956,116,105,948,650,00957.jpg,False,74,val
957,143,229,971,598,00958.jpg,False,191,train
958,125,234,848,431,00959.jpg,False,150,val
959,3,56,251,148,00960.jpg,False,107,train
960,1,86,585,475,00961.jpg,False,160,train
961,189,64,1363,883,00962.jpg,False,188,train
962,46,76,562,265,00963.jpg,False,54,train
963,32,70,370,287,00964.jpg,False,115,train
964,1,97,494,375,00965.jpg,False,60,train
965,18,89,626,416,00966.jpg,False,26,train
966,57,108,551,400,00967.jpg,False,67,train
967,8,67,800,511,00968.jpg,False,60,val
968,367,292,1199,749,00969.jpg,False,95,train
969,23,27,555,326,00970.jpg,False,51,train
970,32,178,597,397,00971.jpg,False,33,train
971,187,91,509,315,00972.jpg,False,168,train
972,41,26,842,262,00973.jpg,False,91,train
973,26,118,445,306,00974.jpg,False,114,train
974,44,136,581,362,00975.jpg,False,15,train
975,25,64,255,138,00976.jpg,False,189,train
976,127,61,597,344,00977.jpg,False,32,train
977,83,106,732,434,00978.jpg,False,61,train
978,37,126,963,734,00979.jpg,False,86,train
979,133,165,769,535,00980.jpg,False,100,train
980,28,68,1978,1038,00981.jpg,False,49,train
981,16,52,259,174,00982.jpg,False,155,val
982,78,21,521,283,00983.jpg,False,127,train
983,128,250,899,571,00984.jpg,False,180,val
984,79,64,281,190,00985.jpg,False,36,train
985,30,114,1001,765,00986.jpg,False,132,train
986,10,25,310,221,00987.jpg,False,39,train
987,394,379,1624,1033,00988.jpg,False,22,train
988,9,34,253,157,00989.jpg,False,52,train
989,5,99,638,324,00990.jpg,False,160,train
990,108,62,391,327,00991.jpg,False,30,train
991,59,106,581,309,00992.jpg,False,167,train
992,20,222,948,654,00993.jpg,False,114,train
993,55,297,664,600,00994.jpg,False,111,train
994,75,186,596,571,00995.jpg,False,62,train
995,3,70,333,212,00996.jpg,False,103,train
996,11,84,253,182,00997.jpg,False,59,train
997,96,3,635,445,00998.jpg,False,57,train
998,79,75,585,355,00999.jpg,False,57,train
999,214,382,1459,1117,01000.jpg,False,118,train
1000,36,13,611,302,01001.jpg,False,42,val
1001,43,96,561,359,01002.jpg,False,42,train
1002,197,237,546,386,01003.jpg,False,191,train
1003,22,22,255,172,01004.jpg,False,55,val
1004,15,86,294,214,01005.jpg,False,64,train
1005,128,82,1952,1395,01006.jpg,False,169,train
1006,61,189,976,656,01007.jpg,False,136,train
1007,45,203,982,564,01008.jpg,False,42,train
1008,39,100,479,317,01009.jpg,False,69,train
1009,6,3,932,639,01010.jpg,False,5,train
1010,248,147,554,323,01011.jpg,False,100,train
1011,58,72,763,529,01012.jpg,False,5,train
1012,63,72,250,149,01013.jpg,False,151,train
1013,140,114,1335,917,01014.jpg,False,99,val
1014,42,111,777,562,01015.jpg,False,193,train
1015,482,134,1382,739,01016.jpg,False,169,train
1016,39,84,994,656,01017.jpg,False,126,train
1017,89,209,730,482,01018.jpg,False,161,val
1018,219,213,1156,543,01019.jpg,False,167,train
1019,81,96,556,385,01020.jpg,False,82,val
1020,10,13,247,182,01021.jpg,False,161,train
1021,110,31,833,422,01022.jpg,False,22,train
1022,423,339,1059,619,01023.jpg,False,25,train
1023,9,67,397,239,01024.jpg,False,154,train
1024,37,74,756,356,01025.jpg,False,128,train
1025,1,51,258,172,01026.jpg,False,52,train
1026,34,88,750,540,01027.jpg,False,49,train
1027,71,144,1101,712,01028.jpg,False,179,train
1028,6,47,316,235,01029.jpg,False,69,val
1029,25,67,619,432,01030.jpg,False,142,train
1030,130,10,839,346,01031.jpg,False,1,train
1031,34,52,442,319,01032.jpg,False,53,val
